CustomerID,Sex,Age,Annual_Income,Spending_Score,Purchase_Frequency
2678,Female,56,105.8,21,23
2679,Male,64,136.2,2,27
2680,Male,41,75.4,22,14
2681,Male,28,74.0,72,38
2682,Male,46,120.9,87,32
2683,Female,43,27.6,96,23
2684,Male,33,85.3,72,47
2685,Female,52,127.9,68,40
2686,Male,37,127.1,64,37
2687,Male,63,144.1,94,3
2688,Female,20,109.3,19,35
2689,Male,18,43.0,87,13
2690,Female,64,17.7,82,34
2691,Female,18,79.7,53,24
2692,Male,34,84.4,93,1
2693,Female,19,47.4,87,12
2694,Female,46,31.8,97,8
2695,Female,37,94.1,52,19
2696,Female,23,118.2,47,9
2697,Female,25,149.1,82,28
2698,Female,46,117.4,54,14
2699,Female,65,122.1,44,27
2700,Female,68,98.2,97,18
2701,Male,50,148.1,7,42
2702,Male,20,101.4,92,41
2703,Female,52,131.1,1,6
2704,Male,22,142.7,63,33
2705,Female,44,140.5,98,37
2706,Female,61,66.5,39,42
2707,Male,29,25.6,19,25
2708,Female,37,38.2,31,13
2709,Female,62,23.0,77,23
2710,Female,37,29.2,24,36
2711,Female,26,39.9,69,33
2712,Male,56,61.0,87,21
2713,Female,21,88.4,83,34
2714,Female,68,111.1,65,36
2715,Female,36,43.5,33,17
2716,Male,55,105.8,59,10
2717,Female,44,110.1,33,23
2718,Male,62,90.4,32,44
2719,Male,60,137.0,59,2
2720,Female,30,30.0,92,35
2721,Female,30,38.9,41,14
2722,Male,39,72.9,12,47
2723,Female,45,32.1,73,45
2724,Male,69,91.4,11,41
2725,Male,64,68.8,97,2
2726,Female,62,53.4,19,19
2727,Female,39,37.9,54,16
2728,Male,60,60.3,57,43
2729,Male,36,97.1,42,44
2730,Male,25,92.7,98,25
2731,Male,69,37.1,71,1
2732,Female,25,31.9,31,2
2733,Female,59,18.6,52,48
2734,Female,43,16.7,2,27
2735,Female,65,133.8,83,2
2736,Female,68,21.1,38,30
2737,Male,43,113.7,32,10
2738,Female,40,132.7,10,19
2739,Female,60,28.2,8,42
2740,Female,30,73.9,90,16
2741,Female,45,144.9,94,13
2742,Female,26,127.6,75,48
2743,Male,37,81.1,20,8
2744,Male,36,117.9,20,31
2745,Male,65,127.5,9,45
2746,Female,56,62.0,72,25
2747,Male,68,135.4,15,39
2748,Male,29,78.5,98,21
2749,Female,32,86.3,88,38
2750,Female,48,150.0,97,41
2751,Female,31,128.8,63,29
2752,Male,28,63.8,91,6
2753,Male,43,16.4,21,18
2754,Female,59,99.5,5,49
2755,Female,44,110.0,35,44
2756,Male,28,102.9,85,35
2757,Male,55,145.7,68,27
2758,Female,51,131.5,48,5
2759,Female,60,75.6,80,7
2760,Male,36,23.5,95,10
2761,Female,23,79.3,90,10
2762,Male,63,108.0,62,28
2763,Male,69,97.0,35,36
2764,Male,55,87.6,70,10
2765,Male,66,78.3,97,35
2766,Female,59,54.7,21,35
2767,Female,45,52.4,80,37
2768,Male,18,82.5,39,48
2769,Male,52,36.7,34,20
2770,Male,57,61.0,15,13
2771,Male,25,58.7,6,11
2772,Male,69,94.3,66,45
2773,Female,64,24.0,88,19
2774,Female,24,127.0,56,28
2775,Female,28,90.9,49,38
2776,Female,56,105.6,92,45
2777,Male,21,109.9,1,4
2778,Male,42,54.4,65,37
2779,Male,29,78.5,28,19
2780,Male,43,144.1,20,37
2781,Male,55,118.5,48,14
2782,Female,63,145.9,72,31
2783,Male,29,115.7,65,28
2784,Female,60,38.7,90,36
2785,Female,68,23.7,51,44
2786,Female,54,93.0,43,38
2787,Female,63,63.3,49,19
2788,Male,41,52.2,25,42
2789,Female,33,124.0,74,1
2790,Female,30,64.5,76,23
2791,Female,42,57.8,41,28
2792,Male,69,129.7,71,48
2793,Male,21,129.2,64,4
2794,Male,28,63.1,61,41
2795,Female,49,127.4,12,18
2796,Female,66,129.9,81,49
2797,Male,24,72.2,69,47
2798,Female,63,24.0,14,39
2799,Male,28,15.2,34,25
2800,Male,45,85.6,48,18
2801,Female,58,61.5,61,6
2802,Female,40,149.6,81,19
2803,Female,62,119.3,35,12
2804,Female,40,117.8,65,25
2805,Male,67,144.0,59,35
2806,Male,45,134.8,36,1
2807,Male,60,58.0,79,5
2808,Male,64,37.4,19,1
2809,Male,43,115.7,42,8
2810,Female,42,66.1,69,39
2811,Male,46,78.9,19,47
2812,Male,36,100.1,39,43
2813,Male,50,137.6,69,18
2814,Female,53,71.6,52,46
2815,Female,31,120.7,12,9
2816,Female,31,51.2,83,5
2817,Female,52,109.2,47,4
2818,Male,47,15.2,76,44
2819,Male,45,132.7,36,29
2820,Female,34,19.1,63,1
2821,Female,20,111.2,76,30
2822,Male,33,21.2,82,45
2823,Male,63,50.9,51,1
2824,Female,47,82.1,43,3
2825,Female,69,71.7,34,22
2826,Female,46,40.9,97,8
2827,Female,62,60.1,49,18
2828,Male,32,113.2,18,25
2829,Male,63,105.3,61,48
2830,Male,42,24.7,57,20
2831,Female,68,115.9,93,31
2832,Female,55,22.2,5,30
2833,Male,59,88.3,89,16
2834,Male,64,50.1,24,2
2835,Male,69,94.3,93,17
2836,Male,55,50.3,64,10
2837,Female,40,148.0,59,7
2838,Male,42,56.8,38,42
2839,Male,59,47.7,33,9
2840,Male,24,52.6,10,17
2841,Male,39,136.0,37,9
2842,Male,34,100.9,97,9
2843,Male,35,113.6,87,37
2844,Male,66,138.9,11,24
2845,Female,58,138.1,24,39
2846,Female,27,114.8,88,11
2847,Female,27,41.7,71,8
2848,Female,24,128.9,21,25
2849,Male,65,42.5,20,46
2850,Female,67,115.3,10,2
2851,Female,55,107.6,89,10
2852,Male,44,117.4,47,24
2853,Male,69,86.9,47,48
2854,Female,50,101.2,15,16
2855,Female,18,143.7,44,19
2856,Male,61,28.6,62,31
2857,Female,51,56.7,6,11
2858,Male,21,97.5,66,6
2859,Male,34,145.1,76,6
2860,Male,21,27.9,4,32
2861,Male,60,18.0,23,39
2862,Female,43,22.5,13,48
2863,Male,21,22.1,81,13
2864,Male,18,137.6,31,3
2865,Female,24,112.4,16,41
2866,Male,47,106.4,41,35
2867,Female,67,85.5,90,38
2868,Female,26,120.6,92,17
2869,Female,52,36.0,1,3
2870,Male,25,67.9,12,34
2871,Female,41,81.2,56,12
2872,Female,36,29.9,50,24
2873,Male,53,71.6,20,6
2874,Female,67,57.7,66,42
2875,Female,69,19.8,36,11
2876,Female,60,33.5,79,48
2877,Female,44,118.1,38,27
2878,Female,49,17.4,22,48
2879,Male,31,141.1,61,24
2880,Female,35,26.7,50,18
2881,Female,45,122.9,96,27
2882,Male,46,136.3,59,41
2883,Male,33,142.1,20,21
2884,Male,52,132.1,36,34
2885,Female,64,53.8,97,33
2886,Male,48,60.0,15,48
2887,Female,21,72.6,62,18
2888,Female,54,33.8,3,3
2889,Male,34,18.0,93,24
2890,Male,56,132.3,91,1
2891,Female,65,89.8,5,6
2892,Male,63,97.2,56,19
2893,Female,43,140.1,31,22
2894,Male,65,104.8,86,43
2895,Male,56,108.3,35,8
2896,Male,58,121.2,71,5
2897,Female,21,30.7,70,9
2898,Male,47,63.6,26,47
2899,Female,47,145.7,1,21
2900,Female,39,139.6,83,28
2901,Female,28,134.4,7,46
2902,Female,19,76.0,36,4
2903,Male,61,130.7,76,24
2904,Female,29,21.5,84,8
2905,Female,47,35.0,87,17
2906,Male,53,70.9,25,34
2907,Female,35,80.3,94,20
2908,Male,43,50.6,59,16
2909,Female,24,63.1,61,10
2910,Male,18,37.0,29,34
2911,Female,43,81.0,95,43
2912,Male,40,122.2,18,10
2913,Female,43,104.3,41,30
2914,Female,62,29.6,19,30
2915,Male,23,80.8,4,25
2916,Male,23,109.2,65,46
2917,Male,61,86.5,41,43
2918,Male,25,67.9,15,41
2919,Female,41,99.0,54,7
2920,Female,39,145.8,64,47
2921,Male,36,27.8,72,20
2922,Female,54,67.7,15,17
2923,Male,35,69.9,79,3
2924,Male,48,92.9,50,47
2925,Female,54,35.5,22,46
2926,Female,47,38.8,18,40
2927,Female,59,53.5,80,36
2928,Female,50,144.0,2,26
2929,Female,27,114.1,36,10
2930,Female,54,104.3,20,34
2931,Female,29,125.3,16,14
2932,Male,47,32.2,67,8
2933,Male,44,131.0,30,27
2934,Male,56,95.3,55,10
2935,Male,26,60.3,66,15
2936,Male,38,125.1,99,37
2937,Female,29,123.3,26,22
2938,Male,46,129.2,57,45
2939,Male,50,30.6,69,31
2940,Male,60,145.9,2,2
2941,Male,32,144.5,56,45
2942,Male,19,63.3,84,31
2943,Male,69,23.9,62,14
2944,Male,56,37.6,34,10
2945,Female,61,149.0,98,30
2946,Female,35,91.0,56,36
2947,Male,20,63.1,55,47
2948,Female,24,53.9,20,40
2949,Female,60,49.7,50,15
2950,Female,35,104.7,25,14
2951,Female,61,71.6,84,31
2952,Male,55,145.3,25,29
2953,Female,54,107.3,53,27
2954,Female,50,121.9,14,21
2955,Female,61,54.5,60,9
2956,Male,48,25.7,43,20
2957,Male,28,80.9,62,35
2958,Male,21,57.5,76,15
2959,Male,35,42.3,69,24
2960,Male,21,143.6,63,49
2961,Male,66,74.9,2,16
2962,Male,51,38.6,54,36
2963,Female,46,41.8,16,11
2964,Female,41,52.9,55,8
2965,Female,39,149.9,94,3
2966,Male,19,51.2,43,19
2967,Male,61,59.4,61,46
2968,Male,23,104.0,38,41
2969,Male,59,54.7,45,3
2970,Male,42,44.1,51,36
2971,Female,38,36.4,42,25
2972,Female,33,57.2,24,36
2973,Male,48,29.3,30,11
2974,Male,31,17.5,37,16
2975,Male,56,123.6,53,17
2976,Male,45,33.6,63,42
2977,Female,49,119.8,11,24
2978,Male,45,122.7,78,17
2979,Male,68,87.6,23,48
2980,Male,66,56.8,80,20
2981,Male,26,34.6,50,22
2982,Female,62,114.5,85,6
2983,Male,39,96.2,55,7
2984,Male,49,103.5,55,14
2985,Female,22,16.2,4,11
2986,Female,40,140.2,97,12
2987,Female,22,23.9,54,46
2988,Male,59,64.5,61,5
2989,Male,49,69.4,78,5
2990,Female,27,15.2,83,20
2991,Female,56,82.1,5,15
2992,Female,32,116.6,95,26
2993,Female,24,126.1,18,33
2994,Female,46,133.7,44,30
2995,Female,64,80.8,31,24
2996,Male,20,100.1,94,23
2997,Male,36,25.7,21,9
2998,Male,27,80.9,47,3
2999,Female,45,35.9,30,36
3000,Female,46,64.9,55,48
3001,Female,32,59.5,68,7
3002,Female,52,72.2,69,22
3003,Female,23,92.2,41,14
3004,Female,29,136.9,45,48
3005,Male,64,68.3,74,29
3006,Male,55,147.5,91,16
3007,Female,30,117.5,80,48
3008,Male,46,84.0,30,34
3009,Female,36,101.9,77,10
3010,Male,20,28.8,85,7
3011,Female,25,129.0,45,25
3012,Female,25,93.6,45,27
3013,Male,37,148.1,79,15
3014,Male,64,100.9,84,32
3015,Female,21,127.6,84,28
3016,Female,68,123.0,45,9
3017,Male,38,61.6,55,7
3018,Male,20,50.0,59,16
3019,Female,62,73.1,5,26
3020,Male,25,78.1,32,35
3021,Female,40,47.4,6,17
3022,Female,33,135.8,94,23
3023,Female,30,88.2,26,8
3024,Female,20,147.1,37,2
3025,Male,65,124.4,13,31
3026,Male,26,90.0,93,32
3027,Male,31,142.9,69,29
3028,Male,30,83.2,25,3
3029,Male,24,134.8,13,8
3030,Male,32,63.3,88,2
3031,Male,24,66.1,95,31
3032,Female,55,71.4,20,49
3033,Male,51,88.8,72,37
3034,Male,58,89.7,60,20
3035,Female,39,82.0,73,29
3036,Male,41,56.3,21,17
3037,Male,66,140.2,61,10
3038,Female,54,94.5,84,41
3039,Male,61,70.0,79,22
3040,Male,18,102.9,26,6
3041,Male,27,118.7,54,43
3042,Female,60,144.7,42,34
3043,Male,33,82.4,11,31
3044,Male,63,30.1,37,12
3045,Female,25,74.5,11,12
3046,Male,66,79.7,27,16
3047,Female,42,136.1,94,25
3048,Female,67,68.3,83,22
3049,Male,29,143.7,34,27
3050,Female,42,80.5,38,24
3051,Female,34,146.5,61,12
3052,Male,43,16.1,87,18
3053,Female,63,136.3,53,45
3054,Female,65,140.7,65,47
3055,Male,31,144.7,3,16
3056,Male,58,16.8,67,4
3057,Male,53,38.2,28,12
3058,Female,40,103.3,14,49
3059,Male,60,18.4,52,33
3060,Female,23,23.6,30,22
3061,Female,64,44.8,58,18
3062,Female,22,84.2,54,48
3063,Female,60,88.7,69,33
3064,Female,42,19.6,15,27
3065,Female,35,38.0,38,42
3066,Female,30,82.5,78,19
3067,Male,60,95.2,14,48
3068,Male,31,35.0,57,14
3069,Female,45,68.8,59,25
3070,Female,35,137.1,8,34
3071,Male,45,149.9,72,24
3072,Female,68,148.3,19,38
3073,Male,44,134.0,32,23
3074,Male,49,68.3,95,5
3075,Male,64,107.7,29,44
3076,Female,26,71.2,41,36
3077,Female,57,102.6,75,24
3078,Male,49,56.8,45,36
3079,Male,37,96.8,13,5
3080,Male,45,85.7,27,39
3081,Male,50,18.3,19,6
3082,Male,21,121.7,26,45
3083,Female,63,16.6,53,36
3084,Male,51,54.6,51,45
3085,Female,65,15.8,37,4
3086,Male,20,65.8,9,10
3087,Female,43,23.5,92,1
3088,Female,25,138.3,96,21
3089,Female,23,71.1,52,40
3090,Female,33,77.0,54,39
3091,Female,41,62.2,3,37
3092,Female,65,99.7,96,3
3093,Male,56,120.9,69,47
3094,Female,47,102.5,8,31
3095,Male,62,116.0,14,27
3096,Female,30,137.3,3,17
3097,Female,22,131.6,24,23
3098,Male,42,106.0,13,13
3099,Female,37,44.0,43,47
3100,Male,35,101.1,29,27
3101,Male,64,83.3,72,20
3102,Male,35,111.8,51,46
3103,Male,19,127.4,42,13
3104,Female,27,115.3,31,44
3105,Female,62,129.3,63,24
3106,Male,67,23.6,26,41
3107,Female,64,19.3,18,3
3108,Female,29,49.9,82,43
3109,Male,64,136.6,57,10
3110,Female,30,126.2,7,1
3111,Male,67,107.2,48,49
3112,Male,64,109.6,80,13
3113,Female,28,113.1,60,14
3114,Female,36,142.3,33,33
3115,Female,52,127.3,3,2
3116,Male,56,99.2,4,2
3117,Male,43,104.9,4,39
3118,Female,63,43.9,42,41
3119,Female,31,103.7,9,31
3120,Female,62,72.3,51,4
3121,Female,61,35.6,17,34
3122,Male,41,123.9,17,19
3123,Female,58,83.9,97,37
3124,Male,18,147.0,20,9
3125,Male,68,53.0,14,24
3126,Female,60,79.9,22,13
3127,Female,39,75.5,52,44
3128,Female,40,31.3,27,30
3129,Male,36,72.5,43,19
3130,Female,35,53.8,3,41
3131,Female,29,36.6,88,10
3132,Male,45,53.1,94,42
3133,Female,45,46.5,8,44
3134,Male,50,114.1,86,14
3135,Female,36,19.2,89,40
3136,Male,45,98.4,10,48
3137,Female,69,117.7,29,49
3138,Female,66,79.9,40,20
3139,Male,54,140.8,65,4
3140,Male,43,110.6,21,38
3141,Female,52,116.0,24,44
3142,Male,51,41.6,73,39
3143,Male,52,119.9,60,5
3144,Male,57,127.3,26,42
3145,Male,33,63.8,9,32
3146,Female,55,43.8,20,6
3147,Female,30,67.0,56,14
3148,Male,40,114.8,99,6
3149,Male,39,71.4,36,14
3150,Male,33,114.4,36,12
3151,Male,45,30.3,73,27
3152,Female,65,123.8,22,26
3153,Female,52,49.2,1,12
3154,Male,62,48.6,69,8
3155,Male,63,94.7,73,10
3156,Male,25,24.5,37,16
3157,Female,61,18.6,83,26
3158,Male,39,50.2,72,8
3159,Female,38,87.6,96,41
3160,Male,43,137.5,13,45
3161,Female,57,129.3,84,29
3162,Male,38,81.2,43,20
3163,Female,42,20.0,37,17
3164,Male,58,87.3,94,19
3165,Male,18,110.1,74,17
3166,Male,23,60.8,95,39
3167,Female,40,30.0,25,1
3168,Male,68,52.6,93,29
3169,Female,40,119.2,88,14
3170,Female,60,62.4,21,17
3171,Male,60,124.6,41,13
3172,Male,40,58.1,73,29
3173,Male,49,37.1,42,34
3174,Female,47,73.8,42,27
3175,Male,30,76.1,2,46
3176,Female,60,17.2,68,33
3177,Female,35,30.8,8,29
3178,Male,40,40.0,96,37
3179,Male,32,30.3,61,39
3180,Male,50,61.1,14,19
3181,Male,38,145.2,77,46
3182,Male,56,83.7,21,24
3183,Male,40,99.7,24,14
3184,Female,44,63.1,50,47
3185,Female,62,58.7,82,37
3186,Female,61,18.1,45,5
3187,Male,35,82.5,64,24
3188,Female,41,80.3,64,34
3189,Female,68,36.3,26,31
3190,Female,64,118.2,32,30
3191,Female,57,81.5,57,9
3192,Female,68,60.8,53,27
3193,Male,59,34.8,33,28
3194,Male,24,89.5,52,42
3195,Female,67,116.6,95,26
3196,Female,65,53.1,18,18
3197,Female,37,44.5,35,36
3198,Male,44,85.5,12,8
3199,Male,23,36.0,51,18
3200,Female,44,105.0,89,20
3201,Male,26,96.7,95,32
3202,Male,62,26.8,10,29
3203,Female,48,19.9,52,49
3204,Male,38,98.7,34,48
3205,Male,43,54.7,67,18
3206,Female,57,26.7,39,7
3207,Male,65,117.5,8,1
3208,Male,62,57.4,96,28
3209,Female,30,77.0,29,33
3210,Male,66,47.0,22,4
3211,Male,40,99.7,84,20
3212,Female,37,55.7,70,36
3213,Female,54,145.7,61,31
3214,Female,45,109.9,43,38
3215,Male,34,33.5,49,28
3216,Female,45,71.3,29,3
3217,Male,58,67.0,81,6
3218,Female,19,87.1,31,45
3219,Male,42,128.7,53,23
3220,Female,67,93.8,34,7
3221,Female,58,23.3,38,36
3222,Female,23,103.5,57,1
3223,Female,28,16.1,4,6
3224,Male,55,120.3,2,24
3225,Female,23,105.0,12,37
3226,Female,62,56.7,35,45
3227,Male,28,54.5,70,36
3228,Female,31,122.8,72,24
3229,Male,19,120.8,21,38
3230,Female,57,62.6,61,45
3231,Female,20,55.4,35,29
3232,Female,52,90.6,48,37
3233,Male,50,16.1,15,45
3234,Female,41,26.2,71,32
3235,Female,36,32.0,15,25
3236,Female,35,40.0,6,10
3237,Male,66,84.1,81,35
3238,Male,69,149.0,68,25
3239,Female,41,103.1,22,27
3240,Male,62,23.3,32,45
3241,Female,52,86.0,22,32
3242,Female,18,82.0,27,12
3243,Female,53,34.5,15,4
3244,Female,42,139.2,44,42
3245,Female,62,74.5,86,26
3246,Female,66,149.3,92,3
3247,Female,60,71.7,9,17
3248,Male,51,97.1,34,9
3249,Male,42,29.1,73,29
3250,Male,33,76.3,15,1
3251,Male,51,47.2,62,18
3252,Male,46,127.8,45,41
3253,Male,36,120.8,84,20
3254,Male,40,126.3,72,41
3255,Female,36,112.7,58,34
3256,Female,42,127.4,92,28
3257,Female,33,42.1,19,48
3258,Female,68,76.0,16,35
3259,Male,26,108.4,75,16
3260,Male,18,101.0,8,21
3261,Female,59,111.7,33,13
3262,Female,36,45.3,74,35
3263,Male,50,28.3,18,42
3264,Female,51,138.8,35,32
3265,Female,33,90.6,43,38
3266,Female,61,35.8,50,6
3267,Female,57,122.1,3,38
3268,Male,35,138.5,91,38
3269,Female,51,37.9,59,13
3270,Female,42,125.4,28,46
3271,Male,62,141.0,46,39
3272,Male,23,141.7,64,13
3273,Female,38,138.4,70,47
3274,Male,23,88.8,47,12
3275,Female,49,63.1,14,33
3276,Female,58,16.0,7,28
3277,Male,65,23.2,74,3
3278,Female,60,72.9,79,18
3279,Female,56,68.9,31,26
3280,Female,48,39.9,93,40
3281,Female,59,68.4,81,2
3282,Male,27,38.6,51,4
3283,Male,47,129.6,29,28
3284,Female,69,55.3,15,28
3285,Male,35,95.8,90,25
3286,Female,41,82.9,76,26
3287,Female,69,22.0,25,45
3288,Female,26,142.2,61,47
3289,Female,48,86.2,41,2
3290,Female,32,58.9,69,42
3291,Male,21,36.3,4,34
3292,Female,57,60.7,57,30
3293,Male,26,17.8,31,21
3294,Male,62,64.1,3,44
3295,Female,26,86.8,67,37
3296,Female,43,132.7,90,44
3297,Female,21,107.8,50,23
3298,Female,34,30.1,17,33
3299,Female,33,34.9,60,2
3300,Male,32,72.8,74,27
3301,Female,52,41.4,66,48
3302,Female,69,18.8,88,22
3303,Male,22,123.7,75,34
3304,Male,22,17.6,24,16
3305,Female,37,127.1,99,20
3306,Male,32,34.5,87,26
3307,Female,35,146.6,32,16
3308,Male,64,96.5,87,6
3309,Male,19,114.2,98,45
3310,Female,46,29.9,19,44
3311,Male,30,131.4,66,23
3312,Male,21,128.3,60,42
3313,Male,59,103.2,66,37
3314,Male,62,82.8,15,8
3315,Male,27,112.4,85,6
3316,Male,48,15.8,35,37
3317,Female,58,95.0,69,22
3318,Female,25,129.4,27,6
3319,Male,20,63.2,88,32
3320,Female,65,29.6,7,17
3321,Female,63,71.8,6,38
3322,Female,26,113.2,33,17
3323,Male,47,29.5,58,37
3324,Female,28,42.8,49,23
3325,Male,52,34.9,17,49
3326,Female,54,122.6,42,49
3327,Male,59,23.5,94,13
3328,Male,30,107.7,72,32
3329,Female,53,64.5,40,22
3330,Female,30,117.0,46,7
3331,Male,29,145.2,71,22
3332,Female,54,30.5,70,21
3333,Female,27,57.4,68,6
3334,Female,26,124.4,1,14
3335,Male,69,50.9,79,16
3336,Male,24,44.0,95,3
3337,Female,19,126.4,89,9
3338,Female,40,148.3,97,47
3339,Female,56,90.2,52,21
3340,Male,57,52.5,35,30
3341,Male,56,68.8,69,30
3342,Female,38,38.0,5,42
3343,Female,40,117.9,17,42
3344,Female,46,119.4,53,32
3345,Female,31,133.1,52,23
3346,Female,43,18.6,14,3
3347,Female,68,90.9,29,1
3348,Male,22,43.9,8,3
3349,Female,48,61.0,98,37
3350,Male,42,121.0,1,7
3351,Female,48,40.9,29,3
3352,Female,67,101.2,36,36
3353,Male,37,103.4,51,49
3354,Male,61,143.8,37,3
3355,Male,34,119.6,93,4
3356,Male,62,123.5,69,31
3357,Female,19,86.8,53,2
3358,Male,42,40.2,96,14
3359,Female,30,72.5,52,37
3360,Male,56,89.2,88,31
3361,Female,45,106.6,83,2
3362,Female,59,97.0,12,31
3363,Female,23,68.2,52,47
3364,Female,20,50.8,1,43
3365,Female,52,37.7,7,22
3366,Female,35,108.7,17,10
3367,Male,28,102.1,98,30
3368,Female,37,107.8,43,33
3369,Male,22,65.3,71,19
3370,Male,36,50.4,17,46
3371,Female,39,117.6,59,25
3372,Male,36,119.4,3,46
3373,Female,64,76.5,29,1
3374,Male,33,97.6,22,32
3375,Female,41,65.4,38,25
3376,Male,58,109.8,54,41
3377,Female,21,127.8,93,17
3378,Female,32,107.9,50,14
3379,Female,42,84.2,69,45
3380,Female,61,76.9,30,13
3381,Male,52,101.7,23,38
3382,Female,31,106.8,85,39
3383,Male,66,90.4,90,2
3384,Male,36,99.4,47,32
3385,Male,55,28.0,21,32
3386,Female,53,143.5,20,40
3387,Male,24,121.8,23,6
3388,Male,47,65.5,68,25
3389,Male,36,91.0,21,3
3390,Female,66,21.4,21,18
3391,Female,42,20.6,1,38
3392,Male,33,48.9,15,43
3393,Female,64,108.1,17,3
3394,Female,57,130.0,51,48
3395,Male,68,90.5,63,5
3396,Male,25,86.8,14,24
3397,Female,35,69.3,59,34
3398,Male,45,36.8,83,47
3399,Female,33,31.0,50,48
3400,Female,69,117.7,34,39
3401,Female,36,140.2,6,48
3402,Female,59,76.9,49,24
3403,Female,34,104.0,6,36
3404,Female,62,138.5,69,28
3405,Male,30,27.2,7,48
3406,Male,24,119.0,97,49
3407,Female,44,98.3,77,34
3408,Female,27,95.8,51,16
3409,Female,51,54.5,1,36
3410,Male,53,107.3,13,7
3411,Female,42,122.3,43,18
3412,Male,23,30.2,27,6
3413,Female,41,87.0,71,28
3414,Female,35,28.7,3,39
3415,Male,40,132.8,58,34
3416,Male,23,83.5,89,41
3417,Female,46,124.1,97,29
3418,Female,42,64.7,17,4
3419,Female,34,31.9,45,14
3420,Male,63,20.6,78,5
3421,Male,41,53.0,58,25
3422,Male,28,48.0,56,39
3423,Male,43,90.6,54,8
3424,Male,68,17.9,87,15
3425,Male,51,85.3,88,19
3426,Female,45,67.9,29,11
3427,Female,20,92.9,54,20
3428,Male,28,109.8,27,36
3429,Female,55,100.6,45,18
3430,Female,31,147.9,87,14
3431,Male,68,33.7,31,38
3432,Female,43,73.0,36,25
3433,Male,65,72.4,81,16
3434,Male,38,71.3,61,18
3435,Female,56,104.6,37,1
3436,Male,47,81.1,67,40
3437,Male,25,84.9,36,1
3438,Male,68,73.4,5,1
3439,Male,37,148.9,46,21
3440,Male,65,140.2,79,25
3441,Male,49,56.5,52,27
3442,Male,39,30.1,49,10
3443,Male,24,128.4,6,12
3444,Female,26,149.6,10,28
3445,Female,62,54.5,96,49
3446,Female,18,63.3,23,32
3447,Male,46,142.1,17,33
3448,Male,25,111.0,84,8
3449,Female,21,54.9,44,42
3450,Female,52,93.4,41,26
3451,Female,20,142.5,15,42
3452,Male,62,124.6,44,41
3453,Female,57,115.1,58,2
3454,Female,24,114.5,86,35
3455,Male,44,39.0,50,34
3456,Female,18,126.3,52,6
3457,Male,44,52.3,70,31
3458,Male,33,140.6,68,23
3459,Male,55,64.2,63,12
3460,Female,24,130.8,58,28
3461,Female,61,50.9,23,15
3462,Male,40,84.5,44,19
3463,Female,58,29.4,83,12
3464,Female,28,104.1,95,48
3465,Female,59,127.9,44,2
3466,Female,50,112.0,52,11
3467,Male,67,85.6,67,44
3468,Female,53,21.1,28,37
3469,Male,54,141.0,67,38
3470,Male,58,110.2,78,25
3471,Female,34,115.7,18,43
3472,Male,52,122.3,27,21
3473,Female,65,115.9,51,42
3474,Female,22,74.6,60,36
3475,Male,65,114.0,74,9
3476,Male,49,99.4,49,12
3477,Male,20,130.3,15,10
3478,Male,69,123.3,83,46
3479,Female,64,20.6,73,5
3480,Female,52,66.1,68,33
3481,Female,69,19.7,15,5
3482,Male,31,28.8,51,16
3483,Male,65,96.2,48,37
3484,Male,48,133.0,72,37
3485,Female,48,31.2,1,29
3486,Male,34,75.9,7,18
3487,Female,41,138.0,53,29
3488,Male,69,124.9,31,6
3489,Female,40,85.2,18,18
3490,Female,35,119.2,12,32
3491,Male,67,85.6,48,42
3492,Male,31,36.3,30,47
3493,Female,67,31.8,97,31
3494,Female,32,40.4,7,11
3495,Male,32,62.4,92,26
3496,Male,23,140.6,3,28
3497,Female,44,123.0,63,27
3498,Male,32,73.4,6,19
3499,Female,67,81.6,95,45
3500,Female,53,50.9,15,27
3501,Male,25,110.1,71,20
3502,Male,32,123.4,43,3
3503,Male,20,47.3,94,16
3504,Male,64,20.6,91,39
3505,Male,30,99.2,81,44
3506,Female,58,90.9,18,29
3507,Female,51,69.3,22,15
3508,Male,41,101.9,61,30
3509,Male,57,89.3,61,40
3510,Male,49,48.8,53,49
3511,Female,49,68.7,26,1
3512,Male,47,72.8,91,29
3513,Male,69,133.8,40,30
3514,Female,66,144.7,88,40
3515,Female,30,135.6,8,46
3516,Male,18,112.1,21,32
3517,Male,51,94.0,93,10
3518,Male,32,108.1,43,27
3519,Female,61,141.8,21,8
3520,Male,31,48.7,3,36
3521,Male,46,87.2,31,42
3522,Male,51,108.1,27,35
3523,Female,35,106.7,27,36
3524,Female,24,49.1,73,48
3525,Male,46,94.2,57,36
3526,Male,48,122.4,97,25
3527,Female,42,79.1,33,20
3528,Female,55,122.1,90,45
3529,Female,31,63.6,92,17
3530,Female,25,141.7,44,23
3531,Female,44,87.1,43,25
3532,Female,19,95.5,31,48
3533,Female,34,19.2,65,49
3534,Female,54,38.0,84,31
3535,Female,31,100.4,76,6
3536,Male,42,71.7,17,35
3537,Male,47,83.6,15,4
3538,Male,46,23.5,34,40
3539,Female,37,127.6,80,20
3540,Male,38,120.9,4,41
3541,Female,39,40.0,72,1
3542,Female,52,100.6,98,45
3543,Male,54,125.5,89,26
3544,Female,33,101.5,79,34
3545,Male,67,56.9,28,10
3546,Male,66,103.6,73,23
3547,Male,60,43.4,2,49
3548,Female,34,58.0,17,24
3549,Male,33,47.4,58,13
